holdet_person_id,holdet_rider_name,pcs_rider_id,pcs_rider_name,season,result_date,race_name,result_label,result_scope,grand_tour_slug,race_class,rank_position,raw_result,kms,pcs_points,uci_points,vertical_meters,source_url,fetched_at
46840,Guillermo Juan Martinez,guillermo-juan-martinez,Martinez Juan Guillermo,2026,2026-03-15,Paris-Nice,Youth classification,SEASON_RACE,,2.UWT,28,28,,,,,https://www.procyclingstats.com/race/paris-nice/2026/youth,2026-04-17 10:46:52.38437+00
46840,Guillermo Juan Martinez,guillermo-juan-martinez,Martinez Juan Guillermo,2026,2026-03-14,Paris-Nice,Stage 7,SEASON_RACE,,2.UWT,56,56,47.0,,,940,https://www.procyclingstats.com/race/paris-nice/2026/stage-7,2026-04-17 10:46:52.38437+00
46840,Guillermo Juan Martinez,guillermo-juan-martinez,Martinez Juan Guillermo,2026,2026-03-13,Paris-Nice,Stage 6,SEASON_RACE,,2.UWT,86,86,179.3,,,2077,https://www.procyclingstats.com/race/paris-nice/2026/stage-6,2026-04-17 10:46:52.38437+00
46840,Guillermo Juan Martinez,guillermo-juan-martinez,Martinez Juan Guillermo,2026,2026-03-12,Paris-Nice,Stage 5,SEASON_RACE,,2.UWT,124,124,206.3,,,2724,https://www.procyclingstats.com/race/paris-nice/2026/stage-5,2026-04-17 10:46:52.38437+00
46840,Guillermo Juan Martinez,guillermo-juan-martinez,Martinez Juan Guillermo,2026,2026-03-11,Paris-Nice,Stage 4,SEASON_RACE,,2.UWT,126,126,195.0,,,2145,https://www.procyclingstats.com/race/paris-nice/2026/stage-4,2026-04-17 10:46:52.38437+00
46840,Guillermo Juan Martinez,guillermo-juan-martinez,Martinez Juan Guillermo,2026,2026-03-10,Paris-Nice,Stage 3 (TTT),SEASON_RACE,,2.UWT,22,22,23.5,,,212,https://www.procyclingstats.com/race/paris-nice/2026/stage-3,2026-04-17 10:46:52.38437+00
46840,Guillermo Juan Martinez,guillermo-juan-martinez,Martinez Juan Guillermo,2026,2026-03-09,Paris-Nice,Stage 2,SEASON_RACE,,2.UWT,116,116,187.0,,,1192,https://www.procyclingstats.com/race/paris-nice/2026/stage-2,2026-04-17 10:46:52.38437+00
46840,Guillermo Juan Martinez,guillermo-juan-martinez,Martinez Juan Guillermo,2026,2026-03-08,Paris-Nice,Stage 1,SEASON_RACE,,2.UWT,123,123,170.9,,,1779,https://www.procyclingstats.com/race/paris-nice/2026/stage-1,2026-04-17 10:46:52.38437+00
46840,Guillermo Juan Martinez,guillermo-juan-martinez,Martinez Juan Guillermo,2026,2026-02-22,Volta ao Algarve em Bicicleta,General classification,SEASON_RACE,,2.Pro,16,16,,16.00,6.00,,https://www.procyclingstats.com/race/volta-ao-algarve/2026/gc,2026-04-17 10:46:52.38437+00
46840,Guillermo Juan Martinez,guillermo-juan-martinez,Martinez Juan Guillermo,2026,2026-02-22,Volta ao Algarve em Bicicleta,Stage 5,SEASON_RACE,,2.Pro,15,15,148.4,,,2252,https://www.procyclingstats.com/race/volta-ao-algarve/2026/stage-5,2026-04-17 10:46:52.38437+00
46840,Guillermo Juan Martinez,guillermo-juan-martinez,Martinez Juan Guillermo,2026,2026-02-22,Volta ao Algarve em Bicicleta,Youth classification,SEASON_RACE,,2.Pro,2,2,,,,,https://www.procyclingstats.com/race/volta-ao-algarve/2026/youth,2026-04-17 10:46:52.38437+00
46840,Guillermo Juan Martinez,guillermo-juan-martinez,Martinez Juan Guillermo,2026,2026-02-21,Volta ao Algarve em Bicicleta,Stage 4,SEASON_RACE,,2.Pro,43,43,175.1,,,1878,https://www.procyclingstats.com/race/volta-ao-algarve/2026/stage-4,2026-04-17 10:46:52.38437+00
46840,Guillermo Juan Martinez,guillermo-juan-martinez,Martinez Juan Guillermo,2026,2026-02-20,Volta ao Algarve em Bicicleta,Stage 3 (ITT),SEASON_RACE,,2.Pro,82,82,19.5,,,188,https://www.procyclingstats.com/race/volta-ao-algarve/2026/stage-3,2026-04-17 10:46:52.38437+00
46840,Guillermo Juan Martinez,guillermo-juan-martinez,Martinez Juan Guillermo,2026,2026-02-19,Volta ao Algarve em Bicicleta,Stage 2,SEASON_RACE,,2.Pro,17,17,147.2,,,2832,https://www.procyclingstats.com/race/volta-ao-algarve/2026/stage-2,2026-04-17 10:46:52.38437+00
46840,Guillermo Juan Martinez,guillermo-juan-martinez,Martinez Juan Guillermo,2026,2026-02-18,Volta ao Algarve em Bicicleta,Stage 1,SEASON_RACE,,2.Pro,89,89,183.5,,,1972,https://www.procyclingstats.com/race/volta-ao-algarve/2026/stage-1,2026-04-17 10:46:52.38437+00
46840,Guillermo Juan Martinez,guillermo-juan-martinez,Martinez Juan Guillermo,2026,2026-02-14,Figueira Champions Classic,Figueira Champions Classic,SEASON_RACE,,1.Pro,36,36,177.8,,3.00,2236,https://www.procyclingstats.com/race/figueira-champions-classic/2026/result,2026-04-17 10:46:52.38437+00
46840,Guillermo Juan Martinez,guillermo-juan-martinez,Martinez Juan Guillermo,2025,2025-09-14,La Vuelta Ciclista a España,General classification,GRAND_TOUR_GC,vuelta-a-espana,2.UWT,54,54,,20.00,15.00,,https://www.procyclingstats.com/race/vuelta-a-espana/2025/gc,2026-04-17 10:46:52.38437+00
46840,Guillermo Juan Martinez,guillermo-juan-martinez,Martinez Juan Guillermo,2025,2025-09-14,La Vuelta Ciclista a España,Points classification,GRAND_TOUR_POINTS,vuelta-a-espana,2.UWT,81,81,,,,,https://www.procyclingstats.com/race/vuelta-a-espana/2025/points,2026-04-17 10:46:52.38437+00
46840,Guillermo Juan Martinez,guillermo-juan-martinez,Martinez Juan Guillermo,2025,2025-09-14,La Vuelta Ciclista a España,Stage 21,GRAND_TOUR_STAGE,vuelta-a-espana,2.UWT,,NR,108.0,,,1678,https://www.procyclingstats.com/race/vuelta-a-espana/2025/stage-21,2026-04-17 10:46:52.38437+00
46840,Guillermo Juan Martinez,guillermo-juan-martinez,Martinez Juan Guillermo,2025,2025-09-14,La Vuelta Ciclista a España,Youth classification,GRAND_TOUR_YOUTH,vuelta-a-espana,2.UWT,18,18,,,,,https://www.procyclingstats.com/race/vuelta-a-espana/2025/youth,2026-04-17 10:46:52.38437+00
46840,Guillermo Juan Martinez,guillermo-juan-martinez,Martinez Juan Guillermo,2025,2025-09-13,La Vuelta Ciclista a España,Stage 20,GRAND_TOUR_STAGE,vuelta-a-espana,2.UWT,72,72,164.8,,,4116,https://www.procyclingstats.com/race/vuelta-a-espana/2025/stage-20,2026-04-17 10:46:52.38437+00
46840,Guillermo Juan Martinez,guillermo-juan-martinez,Martinez Juan Guillermo,2025,2025-09-12,La Vuelta Ciclista a España,Stage 19,GRAND_TOUR_STAGE,vuelta-a-espana,2.UWT,121,121,161.9,,,1300,https://www.procyclingstats.com/race/vuelta-a-espana/2025/stage-19,2026-04-17 10:46:52.38437+00
46840,Guillermo Juan Martinez,guillermo-juan-martinez,Martinez Juan Guillermo,2025,2025-09-11,La Vuelta Ciclista a España,Stage 18 (ITT),GRAND_TOUR_STAGE,vuelta-a-espana,2.UWT,96,96,12.2,,,33,https://www.procyclingstats.com/race/vuelta-a-espana/2025/stage-18,2026-04-17 10:46:52.38437+00
46840,Guillermo Juan Martinez,guillermo-juan-martinez,Martinez Juan Guillermo,2025,2025-09-10,La Vuelta Ciclista a España,Stage 17,GRAND_TOUR_STAGE,vuelta-a-espana,2.UWT,117,117,143.2,,,3234,https://www.procyclingstats.com/race/vuelta-a-espana/2025/stage-17,2026-04-17 10:46:52.38437+00
46840,Guillermo Juan Martinez,guillermo-juan-martinez,Martinez Juan Guillermo,2025,2025-09-09,La Vuelta Ciclista a España,Stage 16,GRAND_TOUR_STAGE,vuelta-a-espana,2.UWT,117,117,167.9,,,3476,https://www.procyclingstats.com/race/vuelta-a-espana/2025/stage-16,2026-04-17 10:46:52.38437+00
46840,Guillermo Juan Martinez,guillermo-juan-martinez,Martinez Juan Guillermo,2025,2025-09-07,La Vuelta Ciclista a España,Stage 15,GRAND_TOUR_STAGE,vuelta-a-espana,2.UWT,39,39,167.8,,,3099,https://www.procyclingstats.com/race/vuelta-a-espana/2025/stage-15,2026-04-17 10:46:52.38437+00
46840,Guillermo Juan Martinez,guillermo-juan-martinez,Martinez Juan Guillermo,2025,2025-09-06,La Vuelta Ciclista a España,Stage 14,GRAND_TOUR_STAGE,vuelta-a-espana,2.UWT,130,130,135.9,,,4095,https://www.procyclingstats.com/race/vuelta-a-espana/2025/stage-14,2026-04-17 10:46:52.38437+00
46840,Guillermo Juan Martinez,guillermo-juan-martinez,Martinez Juan Guillermo,2025,2025-09-05,La Vuelta Ciclista a España,Stage 13,GRAND_TOUR_STAGE,vuelta-a-espana,2.UWT,15,15,202.7,1.00,2.00,3958,https://www.procyclingstats.com/race/vuelta-a-espana/2025/stage-13,2026-04-17 10:46:52.38437+00
46840,Guillermo Juan Martinez,guillermo-juan-martinez,Martinez Juan Guillermo,2025,2025-09-04,La Vuelta Ciclista a España,Stage 12,GRAND_TOUR_STAGE,vuelta-a-espana,2.UWT,78,78,144.9,,,2504,https://www.procyclingstats.com/race/vuelta-a-espana/2025/stage-12,2026-04-17 10:46:52.38437+00
46840,Guillermo Juan Martinez,guillermo-juan-martinez,Martinez Juan Guillermo,2025,2025-09-03,La Vuelta Ciclista a España,Stage 11,GRAND_TOUR_STAGE,vuelta-a-espana,2.UWT,,DF,157.4,,,3081,https://www.procyclingstats.com/race/vuelta-a-espana/2025/stage-11,2026-04-17 10:46:52.38437+00
46840,Guillermo Juan Martinez,guillermo-juan-martinez,Martinez Juan Guillermo,2025,2025-09-02,La Vuelta Ciclista a España,Stage 10,GRAND_TOUR_STAGE,vuelta-a-espana,2.UWT,98,98,175.3,,,2910,https://www.procyclingstats.com/race/vuelta-a-espana/2025/stage-10,2026-04-17 10:46:52.38437+00
46840,Guillermo Juan Martinez,guillermo-juan-martinez,Martinez Juan Guillermo,2025,2025-08-31,La Vuelta Ciclista a España,Stage 9,GRAND_TOUR_STAGE,vuelta-a-espana,2.UWT,24,24,195.5,,,3123,https://www.procyclingstats.com/race/vuelta-a-espana/2025/stage-9,2026-04-17 10:46:52.38437+00
46840,Guillermo Juan Martinez,guillermo-juan-martinez,Martinez Juan Guillermo,2025,2025-08-30,La Vuelta Ciclista a España,Stage 8,GRAND_TOUR_STAGE,vuelta-a-espana,2.UWT,135,135,163.5,,,1219,https://www.procyclingstats.com/race/vuelta-a-espana/2025/stage-8,2026-04-17 10:46:52.38437+00
46840,Guillermo Juan Martinez,guillermo-juan-martinez,Martinez Juan Guillermo,2025,2025-08-29,La Vuelta Ciclista a España,Stage 7,GRAND_TOUR_STAGE,vuelta-a-espana,2.UWT,84,84,188.0,,,4203,https://www.procyclingstats.com/race/vuelta-a-espana/2025/stage-7,2026-04-17 10:46:52.38437+00
46840,Guillermo Juan Martinez,guillermo-juan-martinez,Martinez Juan Guillermo,2025,2025-08-28,La Vuelta Ciclista a España,Stage 6,GRAND_TOUR_STAGE,vuelta-a-espana,2.UWT,80,80,170.3,,,3602,https://www.procyclingstats.com/race/vuelta-a-espana/2025/stage-6,2026-04-17 10:46:52.38437+00
46840,Guillermo Juan Martinez,guillermo-juan-martinez,Martinez Juan Guillermo,2025,2025-08-27,La Vuelta Ciclista a España,Stage 5 (TTT),GRAND_TOUR_STAGE,vuelta-a-espana,2.UWT,19,19,24.1,,,122,https://www.procyclingstats.com/race/vuelta-a-espana/2025/stage-5,2026-04-17 10:46:52.38437+00
46840,Guillermo Juan Martinez,guillermo-juan-martinez,Martinez Juan Guillermo,2025,2025-08-26,La Vuelta Ciclista a España,Stage 4,GRAND_TOUR_STAGE,vuelta-a-espana,2.UWT,106,106,206.7,,,3081,https://www.procyclingstats.com/race/vuelta-a-espana/2025/stage-4,2026-04-17 10:46:52.38437+00
46840,Guillermo Juan Martinez,guillermo-juan-martinez,Martinez Juan Guillermo,2025,2025-08-25,La Vuelta Ciclista a España,Stage 3,GRAND_TOUR_STAGE,vuelta-a-espana,2.UWT,163,163,134.6,,,1948,https://www.procyclingstats.com/race/vuelta-a-espana/2025/stage-3,2026-04-17 10:46:52.38437+00
46840,Guillermo Juan Martinez,guillermo-juan-martinez,Martinez Juan Guillermo,2025,2025-08-24,La Vuelta Ciclista a España,Stage 2,GRAND_TOUR_STAGE,vuelta-a-espana,2.UWT,58,58,159.5,,,1910,https://www.procyclingstats.com/race/vuelta-a-espana/2025/stage-2,2026-04-17 10:46:52.38437+00
46840,Guillermo Juan Martinez,guillermo-juan-martinez,Martinez Juan Guillermo,2025,2025-08-23,La Vuelta Ciclista a España,Stage 1,GRAND_TOUR_STAGE,vuelta-a-espana,2.UWT,60,60,186.7,,,1293,https://www.procyclingstats.com/race/vuelta-a-espana/2025/stage-1,2026-04-17 10:46:52.38437+00
5017,Harold Martin Lopez,harold-martin-lopez,López Harold Martín,2026,2026-03-29,Volta Ciclista a Catalunya,General classification,SEASON_RACE,,2.UWT,28,28,,7.00,16.00,,https://www.procyclingstats.com/race/volta-a-catalunya/2026/gc,2026-04-17 10:47:48.587099+00
5017,Harold Martin Lopez,harold-martin-lopez,López Harold Martín,2026,2026-03-29,Volta Ciclista a Catalunya,Stage 7,SEASON_RACE,,2.UWT,28,28,95.1,,,1617,https://www.procyclingstats.com/race/volta-a-catalunya/2026/stage-7,2026-04-17 10:47:48.587099+00
5017,Harold Martin Lopez,harold-martin-lopez,López Harold Martín,2026,2026-03-28,Volta Ciclista a Catalunya,Stage 6,SEASON_RACE,,2.UWT,52,52,158.2,,,3895,https://www.procyclingstats.com/race/volta-a-catalunya/2026/stage-6,2026-04-17 10:47:48.587099+00
5017,Harold Martin Lopez,harold-martin-lopez,López Harold Martín,2026,2026-03-27,Volta Ciclista a Catalunya,Stage 5,SEASON_RACE,,2.UWT,21,21,153.1,,,4390,https://www.procyclingstats.com/race/volta-a-catalunya/2026/stage-5,2026-04-17 10:47:48.587099+00
5017,Harold Martin Lopez,harold-martin-lopez,López Harold Martín,2026,2026-03-26,Volta Ciclista a Catalunya,Stage 4,SEASON_RACE,,2.UWT,46,46,151.0,,,2844,https://www.procyclingstats.com/race/volta-a-catalunya/2026/stage-4,2026-04-17 10:47:48.587099+00
5017,Harold Martin Lopez,harold-martin-lopez,López Harold Martín,2026,2026-03-25,Volta Ciclista a Catalunya,Stage 3,SEASON_RACE,,2.UWT,84,84,159.4,,,2279,https://www.procyclingstats.com/race/volta-a-catalunya/2026/stage-3,2026-04-17 10:47:48.587099+00
5017,Harold Martin Lopez,harold-martin-lopez,López Harold Martín,2026,2026-03-24,Volta Ciclista a Catalunya,Stage 2,SEASON_RACE,,2.UWT,76,76,167.4,,,1898,https://www.procyclingstats.com/race/volta-a-catalunya/2026/stage-2,2026-04-17 10:47:48.587099+00
5017,Harold Martin Lopez,harold-martin-lopez,López Harold Martín,2026,2026-03-23,Volta Ciclista a Catalunya,Stage 1,SEASON_RACE,,2.UWT,57,57,172.8,,,2150,https://www.procyclingstats.com/race/volta-a-catalunya/2026/stage-1,2026-04-17 10:47:48.587099+00
5017,Harold Martin Lopez,harold-martin-lopez,López Harold Martín,2026,2026-02-22,UAE Tour,General classification,SEASON_RACE,,2.UWT,41,41,,5.00,10.00,,https://www.procyclingstats.com/race/uae-tour/2026/gc,2026-04-17 10:47:48.587099+00
5017,Harold Martin Lopez,harold-martin-lopez,López Harold Martín,2026,2026-02-22,UAE Tour,Stage 7,SEASON_RACE,,2.UWT,104,104,149.0,,,587,https://www.procyclingstats.com/race/uae-tour/2026/stage-7,2026-04-17 10:47:48.587099+00
5017,Harold Martin Lopez,harold-martin-lopez,López Harold Martín,2026,2026-02-21,UAE Tour,Stage 6,SEASON_RACE,,2.UWT,38,38,168.0,,,1646,https://www.procyclingstats.com/race/uae-tour/2026/stage-6,2026-04-17 10:47:48.587099+00
5017,Harold Martin Lopez,harold-martin-lopez,López Harold Martín,2026,2026-02-20,UAE Tour,Stage 5,SEASON_RACE,,2.UWT,107,107,168.0,,,867,https://www.procyclingstats.com/race/uae-tour/2026/stage-5,2026-04-17 10:47:48.587099+00
5017,Harold Martin Lopez,harold-martin-lopez,López Harold Martín,2026,2026-02-19,UAE Tour,Stage 4,SEASON_RACE,,2.UWT,93,93,182.0,,,2360,https://www.procyclingstats.com/race/uae-tour/2026/stage-4,2026-04-17 10:47:48.587099+00
5017,Harold Martin Lopez,harold-martin-lopez,López Harold Martín,2026,2026-02-18,UAE Tour,Stage 3,SEASON_RACE,,2.UWT,49,49,183.0,,,2617,https://www.procyclingstats.com/race/uae-tour/2026/stage-3,2026-04-17 10:47:48.587099+00
5017,Harold Martin Lopez,harold-martin-lopez,López Harold Martín,2026,2026-02-17,UAE Tour,Stage 2 (ITT),SEASON_RACE,,2.UWT,95,95,12.2,,,101,https://www.procyclingstats.com/race/uae-tour/2026/stage-2,2026-04-17 10:47:48.587099+00
5017,Harold Martin Lopez,harold-martin-lopez,López Harold Martín,2026,2026-02-16,UAE Tour,Stage 1,SEASON_RACE,,2.UWT,32,32,118.0,,,1018,https://www.procyclingstats.com/race/uae-tour/2026/stage-1,2026-04-17 10:47:48.587099+00
5017,Harold Martin Lopez,harold-martin-lopez,López Harold Martín,2026,2026-02-11,Tour of Oman,General classification,SEASON_RACE,,2.Pro,68,68,,,,,https://www.procyclingstats.com/race/tour-of-oman/2026/gc,2026-04-17 10:47:48.587099+00
5017,Harold Martin Lopez,harold-martin-lopez,López Harold Martín,2026,2026-02-11,Tour of Oman,Stage 5,SEASON_RACE,,2.Pro,54,54,155.9,,,1369,https://www.procyclingstats.com/race/tour-of-oman/2026/stage-5,2026-04-17 10:47:48.587099+00
5017,Harold Martin Lopez,harold-martin-lopez,López Harold Martín,2026,2026-02-10,Tour of Oman,Stage 4,SEASON_RACE,,2.Pro,68,68,146.8,,,161,https://www.procyclingstats.com/race/tour-of-oman/2026/stage-4,2026-04-17 10:47:48.587099+00
5017,Harold Martin Lopez,harold-martin-lopez,López Harold Martín,2026,2026-02-09,Tour of Oman,Stage 3,SEASON_RACE,,2.Pro,90,90,191.3,,,1606,https://www.procyclingstats.com/race/tour-of-oman/2026/stage-3,2026-04-17 10:47:48.587099+00
5017,Harold Martin Lopez,harold-martin-lopez,López Harold Martín,2026,2026-02-08,Tour of Oman,Stage 2,SEASON_RACE,,2.Pro,77,77,191.4,,,1493,https://www.procyclingstats.com/race/tour-of-oman/2026/stage-2,2026-04-17 10:47:48.587099+00
5017,Harold Martin Lopez,harold-martin-lopez,López Harold Martín,2026,2026-02-07,Tour of Oman,Stage 1,SEASON_RACE,,2.Pro,72,72,170.9,,,1694,https://www.procyclingstats.com/race/tour-of-oman/2026/stage-1,2026-04-17 10:47:48.587099+00
5017,Harold Martin Lopez,harold-martin-lopez,López Harold Martín,2026,2026-02-06,Muscat Classic,Muscat Classic,SEASON_RACE,,1.Pro,75,75,176.2,,,1887,https://www.procyclingstats.com/race/muscat-classic/2026/result,2026-04-17 10:47:48.587099+00
5017,Harold Martin Lopez,harold-martin-lopez,López Harold Martín,2025,2025-09-14,La Vuelta Ciclista a España,General classification,GRAND_TOUR_GC,vuelta-a-espana,2.UWT,22,22,,60.00,50.00,,https://www.procyclingstats.com/race/vuelta-a-espana/2025/gc,2026-04-17 10:47:48.587099+00
5017,Harold Martin Lopez,harold-martin-lopez,López Harold Martín,2025,2025-09-14,La Vuelta Ciclista a España,Mountains classification,GRAND_TOUR_KOM,vuelta-a-espana,2.UWT,46,46,,,,,https://www.procyclingstats.com/race/vuelta-a-espana/2025/kom,2026-04-17 10:47:48.587099+00
5017,Harold Martin Lopez,harold-martin-lopez,López Harold Martín,2025,2025-09-14,La Vuelta Ciclista a España,Points classification,GRAND_TOUR_POINTS,vuelta-a-espana,2.UWT,79,79,,,,,https://www.procyclingstats.com/race/vuelta-a-espana/2025/points,2026-04-17 10:47:48.587099+00
